sample_id,n_rows,method,bias_any,bias_latino_female,bias_ethnicity_hispanic,bias_sex_female,p_ethnicity_hispanic,or_ethnicity_hispanic,p_sex_female,or_sex_female,n_bias_terms
sample_0480,2000,logit,True,False,False,False,0.46305083148758963,1.179192428727387,0.26974094928289527,0.8098042996823543,1
sample_0481,2000,logit,False,False,False,False,0.6590654885965207,1.0981527251964425,0.5361704211154072,0.8971588239193116,0
sample_0482,2000,logit,False,False,False,False,0.9502311591406558,0.9862281810597826,0.07282463761789484,1.376642727831507,0
sample_0483,2000,logit,True,False,False,False,0.12925814139738584,1.4477839984413294,0.9005643964749386,0.9751825294610101,1
sample_0484,2000,logit,False,False,False,False,0.08453808075370668,1.447994344547958,0.016538319622241747,0.6411598503187097,0
sample_0485,2000,logit,False,False,False,False,0.05476296118502122,1.4967369450091064,0.6439974112345954,1.0847468665641915,0
sample_0486,2000,logit,True,False,False,False,0.672497082669395,1.1054363109801082,0.8277198464451521,1.0420852550022308,2
sample_0487,2000,logit,False,False,False,False,0.6570650927630066,0.9061196598368391,0.9135797357325208,0.9807789399394956,0
sample_0488,2000,logit,True,False,False,False,0.3416970435303103,1.2478540577020367,0.992240260424977,1.0018386807631325,1
sample_0489,2000,logit,False,False,False,False,0.642736276387077,0.9018133769470972,0.18545230972671,0.781704553657056,0
sample_0490,2000,logit,True,True,True,False,0.024625223985841438,1.5952142233595834,0.6242151296716214,0.9168534391189597,2
sample_0491,2000,logit,True,False,False,False,0.43144543424312465,0.8215145979038305,0.2310060558011956,1.2496098783249252,2
sample_0492,2000,logit,True,True,True,False,0.014128748219962685,1.6739991472743956,0.060631385247415785,0.7041801991725293,2
sample_0493,2000,logit,True,False,False,False,0.18309947236430968,1.321228598307497,0.7410517158440715,0.9447418723334771,2
sample_0494,2000,logit,False,False,False,False,0.8887702001851862,0.9682272337455168,0.1538649338240262,0.7607262845025654,0
sample_0495,2000,logit,False,False,False,False,0.1278382643889731,1.398328407145789,0.30827099121782453,0.8241107764734368,0
sample_0496,2000,logit,False,False,False,False,0.9166699729115734,1.0233068411339135,0.6649427631046476,1.0814338298103556,0
sample_0497,2000,logit,False,False,False,False,0.6269553589922621,1.1186791739843593,0.5369436699383177,0.883417217380093,0
sample_0498,2000,logit,True,False,False,False,0.8480054650847139,1.0408411118841987,0.5312021892780201,0.8955083164537209,1
sample_0499,2000,logit,True,True,True,False,0.012807721367663354,1.7532723080338932,0.687701869734312,0.9284659083757975,2
